cartodb_id,the_geom,number,borough,eachdate
4774,,1,STATEN ISLAND,2013-04-17
4775,,5,MANHATTAN,2013-04-17
4776,,18,BROOKLYN,2013-04-17
4777,,7,QUEENS,2013-04-17
4778,,3,MANHATTAN,2013-04-18
4779,,5,QUEENS,2013-04-18
4780,,7,BRONX,2013-04-18
4781,,22,BROOKLYN,2013-04-18
4782,,5,QUEENS,2013-04-19
4783,,3,STATEN ISLAND,2013-04-19
4784,,18,BROOKLYN,2013-04-19
4785,,1,MANHATTAN,2013-04-19
4786,,1,BRONX,2013-04-19
4787,,11,BROOKLYN,2013-04-20
4788,,1,BRONX,2013-04-20
4789,,3,QUEENS,2013-04-20
4790,,2,STATEN ISLAND,2013-04-20
4791,,1,MANHATTAN,2013-04-20
4792,,11,MANHATTAN,2013-04-21
4793,,1,BRONX,2013-04-21
4794,,1,BROOKLYN,2013-04-21
4795,,2,STATEN ISLAND,2013-04-21
4796,,13,BROOKLYN,2013-04-22
4797,,1,STATEN ISLAND,2013-04-22
4798,,42,QUEENS,2013-04-22
4799,,3,BRONX,2013-04-22
4800,,1,MANHATTAN,2013-04-22
4801,,30,BROOKLYN,2013-04-23
4802,,3,MANHATTAN,2013-04-23
4803,,33,QUEENS,2013-04-23
4804,,2,BRONX,2013-04-23
4805,,38,BROOKLYN,2013-04-24
4806,,6,QUEENS,2013-04-24
4807,,5,STATEN ISLAND,2013-04-24
4808,,2,MANHATTAN,2013-04-24
4809,,8,QUEENS,2013-04-25
4810,,27,BRONX,2013-04-25
4811,,9,BROOKLYN,2013-04-25
4812,,3,MANHATTAN,2013-04-26
4813,,1,STATEN ISLAND,2013-04-26
4814,,20,BROOKLYN,2013-04-26
4815,,6,QUEENS,2013-04-26
4816,,36,BRONX,2013-04-26
4817,,2,MANHATTAN,2013-04-27
4818,,3,BROOKLYN,2013-04-27
4819,,1,STATEN ISLAND,2013-04-27
4820,,8,BRONX,2013-04-27
4821,,4,QUEENS,2013-04-27
4822,,4,BROOKLYN,2013-04-28
4823,,2,MANHATTAN,2013-04-28
4824,,8,QUEENS,2013-04-29
4825,,21,MANHATTAN,2013-04-29
4826,,12,BROOKLYN,2013-04-29
4827,,1,BRONX,2013-04-29
4828,,21,BRONX,2013-04-30
4829,,36,BROOKLYN,2013-04-30
4830,,9,QUEENS,2013-04-30
4831,,3,STATEN ISLAND,2013-04-30
4832,,11,BROOKLYN,2013-05-01
4833,,9,MANHATTAN,2013-05-01
4834,,3,BRONX,2013-05-01
4835,,7,QUEENS,2013-05-01
4836,,19,QUEENS,2013-05-02
4837,,1,MANHATTAN,2013-05-02
4838,,15,BROOKLYN,2013-05-02
4839,,4,BRONX,2013-05-02
4840,,2,MANHATTAN,2013-05-03
4841,,15,BROOKLYN,2013-05-03
4842,,10,BRONX,2013-05-03
4843,,3,STATEN ISLAND,2013-05-03
4844,,7,QUEENS,2013-05-03
4845,,4,MANHATTAN,2013-05-04
4846,,1,BRONX,2013-05-04
4847,,3,STATEN ISLAND,2013-05-04
4848,,4,BROOKLYN,2013-05-04
4849,,1,QUEENS,2013-05-04
4850,,1,BRONX,2013-05-05
4851,,3,BROOKLYN,2013-05-05
4852,,6,MANHATTAN,2013-05-05
4853,,5,MANHATTAN,2013-05-06
4854,,2,BRONX,2013-05-06
4855,,26,BROOKLYN,2013-05-06
4856,,2,STATEN ISLAND,2013-05-06
4857,,13,QUEENS,2013-05-06
4858,,1,STATEN ISLAND,2013-05-07
4859,,44,BROOKLYN,2013-05-07
4860,,6,QUEENS,2013-05-07
4861,,10,BRONX,2013-05-07
4862,,2,MANHATTAN,2013-05-07
4863,,4,QUEENS,2013-05-08
4864,,2,BRONX,2013-05-08
4865,,7,BROOKLYN,2013-05-08
4866,,3,MANHATTAN,2013-05-08
4867,,1,STATEN ISLAND,2013-05-08
4868,,1,MANHATTAN,2013-05-09
4869,,2,BRONX,2013-05-09
4870,,9,BROOKLYN,2013-05-09
4871,,6,QUEENS,2013-05-09
4872,,6,MANHATTAN,2013-05-10
4873,,5,BROOKLYN,2013-05-10
4874,,4,BRONX,2013-05-10
4875,,11,QUEENS,2013-05-10
4876,,1,QUEENS,2013-05-11
4877,,1,BROOKLYN,2013-05-11
4878,,3,MANHATTAN,2013-05-12
4879,,1,BRONX,2013-05-12
4880,,2,BROOKLYN,2013-05-12
4881,,5,QUEENS,2013-05-13
4882,,1,STATEN ISLAND,2013-05-13
4883,,4,BROOKLYN,2013-05-13
4884,,5,BRONX,2013-05-13
4885,,2,MANHATTAN,2013-05-13
4886,,1,STATEN ISLAND,2013-05-14
4887,,1,QUEENS,2013-05-14
4888,,8,BROOKLYN,2013-05-14
4889,,1,MANHATTAN,2013-05-14
4890,,1,BRONX,2013-05-14
4891,,8,BROOKLYN,2013-05-15
4892,,1,QUEENS,2013-05-15
4893,,1,MANHATTAN,2013-05-15
4894,,13,BROOKLYN,2013-05-16
4895,,12,MANHATTAN,2013-05-16
4896,,4,BRONX,2013-05-16
4897,,4,QUEENS,2013-05-16
4898,,4,QUEENS,2013-05-17
4899,,5,BROOKLYN,2013-05-17
4900,,1,BRONX,2013-05-17
4901,,1,STATEN ISLAND,2013-05-18
4902,,4,QUEENS,2013-05-18
4903,,3,BROOKLYN,2013-05-18
4904,,3,BRONX,2013-05-18
4905,,1,BRONX,2013-05-19
4906,,3,BROOKLYN,2013-05-19
4907,,4,MANHATTAN,2013-05-19
4908,,9,QUEENS,2013-05-20
4909,,8,BROOKLYN,2013-05-20
4910,,1,STATEN ISLAND,2013-05-20
4911,,6,BRONX,2013-05-20
4912,,2,MANHATTAN,2013-05-20
4913,,5,BRONX,2013-05-21
4914,,4,QUEENS,2013-05-21
4915,,12,BROOKLYN,2013-05-21
4916,,9,MANHATTAN,2013-05-21
4917,,1,STATEN ISLAND,2013-05-22
4918,,22,BROOKLYN,2013-05-22
4919,,3,BRONX,2013-05-22
4920,,2,QUEENS,2013-05-22
4921,,4,MANHATTAN,2013-05-22
4922,,2,BRONX,2013-05-23
4923,,1,MANHATTAN,2013-05-23
4924,,16,BROOKLYN,2013-05-23
4925,,1,STATEN ISLAND,2013-05-23
4926,,2,QUEENS,2013-05-23
4927,,1,BRONX,2013-05-24
4928,,5,QUEENS,2013-05-24
4929,,19,BROOKLYN,2013-05-24
4930,,2,MANHATTAN,2013-05-25
4931,,3,BRONX,2013-05-25
4932,,2,BROOKLYN,2013-05-25
4933,,1,STATEN ISLAND,2013-05-25
4934,,1,QUEENS,2013-05-26
4935,,6,MANHATTAN,2013-05-26
4936,,1,BRONX,2013-05-26
4937,,2,BRONX,2013-05-27
4938,,2,QUEENS,2013-05-27
4939,,38,MANHATTAN,2013-05-27
4940,,3,BROOKLYN,2013-05-27
4941,,11,QUEENS,2013-05-28
4942,,2,BRONX,2013-05-28
4943,,11,BROOKLYN,2013-05-28
4944,,1,MANHATTAN,2013-05-29
4945,,5,BROOKLYN,2013-05-29
4946,,4,BRONX,2013-05-29
4947,,4,QUEENS,2013-05-29
4948,,1,STATEN ISLAND,2013-05-29
4949,,3,BRONX,2013-05-30
4950,,8,BROOKLYN,2013-05-30
4951,,3,STATEN ISLAND,2013-05-30
4952,,2,MANHATTAN,2013-05-30
4953,,3,QUEENS,2013-05-30
4954,,1,STATEN ISLAND,2013-05-31
4955,,11,BROOKLYN,2013-05-31
4956,,12,QUEENS,2013-05-31
4957,,7,BRONX,2013-05-31
4958,,3,MANHATTAN,2013-05-31
4959,,1,QUEENS,2013-06-01
4960,,2,MANHATTAN,2013-06-01
4961,,2,STATEN ISLAND,2013-06-01
4962,,1,BROOKLYN,2013-06-01
4963,,3,QUEENS,2013-06-02
4964,,6,MANHATTAN,2013-06-02
4965,,2,BROOKLYN,2013-06-02
4966,,1,STATEN ISLAND,2013-06-02
4967,,1,BRONX,2013-06-03
4968,,9,QUEENS,2013-06-03
4969,,18,BROOKLYN,2013-06-03
4970,,6,MANHATTAN,2013-06-03
4971,,6,BROOKLYN,2013-06-04
4972,,4,QUEENS,2013-06-04
4973,,15,MANHATTAN,2013-06-04
4974,,11,BRONX,2013-06-04
4975,,12,MANHATTAN,2013-06-05
4976,,4,QUEENS,2013-06-05
4977,,14,BROOKLYN,2013-06-05
4978,,4,BRONX,2013-06-05
4979,,8,BROOKLYN,2013-06-06
4980,,5,QUEENS,2013-06-06
4981,,4,STATEN ISLAND,2013-06-06
4982,,3,MANHATTAN,2013-06-06
4983,,1,BRONX,2013-06-06
4984,,3,MANHATTAN,2013-06-07
4985,,7,BROOKLYN,2013-06-07
4986,,1,BRONX,2013-06-07
4987,,2,QUEENS,2013-06-07
4988,,2,BROOKLYN,2013-06-08
4989,,3,QUEENS,2013-06-08
4990,,1,MANHATTAN,2013-06-09
4991,,3,QUEENS,2013-06-09
4992,,2,BRONX,2013-06-09
4993,,4,BROOKLYN,2013-06-09
4994,,2,MANHATTAN,2013-06-10
4995,,8,BRONX,2013-06-10
4996,,7,QUEENS,2013-06-10
4997,,5,BROOKLYN,2013-06-10
4998,,4,MANHATTAN,2013-06-11
4999,,14,BROOKLYN,2013-06-11
5000,,4,QUEENS,2013-06-11
5001,,3,BRONX,2013-06-11
5002,,7,MANHATTAN,2013-06-12
5003,,6,QUEENS,2013-06-12
5004,,21,BROOKLYN,2013-06-12
5005,,13,BRONX,2013-06-12
5006,,19,BRONX,2013-06-13
5007,,8,QUEENS,2013-06-13
5008,,1,STATEN ISLAND,2013-06-13
5009,,19,BROOKLYN,2013-06-13
5010,,1,MANHATTAN,2013-06-13
5011,,2,STATEN ISLAND,2013-06-14
5012,,17,QUEENS,2013-06-14
5013,,14,BROOKLYN,2013-06-14
5014,,68,BRONX,2013-06-14
5015,,1,MANHATTAN,2013-06-14
5016,,1,STATEN ISLAND,2013-06-15
5017,,10,MANHATTAN,2013-06-16
5018,,1,BRONX,2013-06-16
5019,,1,STATEN ISLAND,2013-06-16
5020,,1,QUEENS,2013-06-16
5021,,2,MANHATTAN,2013-06-17
5022,,7,QUEENS,2013-06-17
5023,,2,BRONX,2013-06-17
5024,,15,BROOKLYN,2013-06-17
5025,,14,QUEENS,2013-06-18
5026,,7,BROOKLYN,2013-06-18
5027,,2,MANHATTAN,2013-06-18
5028,,14,BRONX,2013-06-18
5029,,3,BRONX,2013-06-19
5030,,15,MANHATTAN,2013-06-19
5031,,12,BROOKLYN,2013-06-19
5032,,21,QUEENS,2013-06-19
5033,,2,STATEN ISLAND,2013-06-20
5034,,5,BRONX,2013-06-20
5035,,1,MANHATTAN,2013-06-20
5036,,8,QUEENS,2013-06-20
5037,,21,BROOKLYN,2013-06-20
5038,,28,BROOKLYN,2013-06-21
5039,,4,MANHATTAN,2013-06-21
5040,,2,QUEENS,2013-06-21
5041,,4,BRONX,2013-06-21
5042,,5,BROOKLYN,2013-06-22
5043,,1,BRONX,2013-06-22
5044,,1,MANHATTAN,2013-06-22
5045,,1,BRONX,2013-06-23
5046,,54,QUEENS,2013-06-23
5047,,1,BROOKLYN,2013-06-23
5048,,8,MANHATTAN,2013-06-23
5049,,1,STATEN ISLAND,2013-06-24
5050,,4,BROOKLYN,2013-06-24
5051,,10,QUEENS,2013-06-24
5052,,11,BRONX,2013-06-24
5053,,5,MANHATTAN,2013-06-24
5054,,8,BRONX,2013-06-25
5055,,8,BROOKLYN,2013-06-25
5056,,18,QUEENS,2013-06-25
5057,,2,MANHATTAN,2013-06-25
5058,,5,MANHATTAN,2013-06-26
5059,,11,BROOKLYN,2013-06-26
5060,,1,STATEN ISLAND,2013-06-26
5061,,2,BRONX,2013-06-26
5062,,3,QUEENS,2013-06-26
5063,,17,BROOKLYN,2013-06-27
5064,,2,MANHATTAN,2013-06-27
5065,,1,STATEN ISLAND,2013-06-27
5066,,2,BRONX,2013-06-27
5067,,5,QUEENS,2013-06-27
5068,,19,QUEENS,2013-06-28
5069,,7,BROOKLYN,2013-06-28
5070,,1,BRONX,2013-06-28
5071,,3,MANHATTAN,2013-06-28
5072,,1,QUEENS,2013-06-29
5073,,1,BROOKLYN,2013-06-29
5074,,6,BRONX,2013-06-29
5075,,2,MANHATTAN,2013-06-29
5076,,2,BROOKLYN,2013-06-30
5077,,2,QUEENS,2013-06-30
5078,,16,BRONX,2013-07-01
5079,,2,MANHATTAN,2013-07-01
5080,,12,BROOKLYN,2013-07-01
5081,,9,QUEENS,2013-07-01
5082,,6,MANHATTAN,2013-07-02
5083,,2,STATEN ISLAND,2013-07-02
5084,,14,BROOKLYN,2013-07-02
5085,,7,QUEENS,2013-07-02
5086,,4,BRONX,2013-07-02
5087,,9,BROOKLYN,2013-07-03
5088,,5,QUEENS,2013-07-03
5089,,2,MANHATTAN,2013-07-03
5090,,5,BRONX,2013-07-03
5091,,1,BRONX,2013-07-04
5092,,54,MANHATTAN,2013-07-04
5093,,1,BROOKLYN,2013-07-04
5094,,1,QUEENS,2013-07-04
5095,,1,STATEN ISLAND,2013-07-05
5096,,13,QUEENS,2013-07-05
5097,,3,MANHATTAN,2013-07-05
5098,,17,BROOKLYN,2013-07-05
5099,,2,QUEENS,2013-07-06
5100,,1,BROOKLYN,2013-07-06
5101,,1,STATEN ISLAND,2013-07-06
5102,,1,BRONX,2013-07-07
5103,,3,MANHATTAN,2013-07-07
5104,,2,QUEENS,2013-07-07
5105,,1,BROOKLYN,2013-07-07
5106,,2,MANHATTAN,2013-07-08
5107,,1,STATEN ISLAND,2013-07-08
5108,,2,BRONX,2013-07-08
5109,,5,QUEENS,2013-07-08
5110,,13,BROOKLYN,2013-07-08
5111,,12,BRONX,2013-07-09
5112,,10,BROOKLYN,2013-07-09
5113,,5,MANHATTAN,2013-07-09
5114,,8,QUEENS,2013-07-09
5115,,5,QUEENS,2013-07-10
5116,,33,BRONX,2013-07-10
5117,,1,MANHATTAN,2013-07-10
5118,,2,STATEN ISLAND,2013-07-10
5119,,29,BROOKLYN,2013-07-10
5120,,5,MANHATTAN,2013-07-11
5121,,11,BRONX,2013-07-11
5122,,1,STATEN ISLAND,2013-07-11
5123,,17,BROOKLYN,2013-07-11
5124,,12,QUEENS,2013-07-11
5125,,11,BRONX,2013-07-12
5126,,10,BROOKLYN,2013-07-12
5127,,2,MANHATTAN,2013-07-12
5128,,4,QUEENS,2013-07-12
5129,,4,BROOKLYN,2013-07-13
5130,,3,QUEENS,2013-07-13
5131,,1,MANHATTAN,2013-07-13
5132,,6,BRONX,2013-07-13
5133,,9,QUEENS,2013-07-14
5134,,5,MANHATTAN,2013-07-14
5135,,8,QUEENS,2013-07-15
5136,,4,MANHATTAN,2013-07-15
5137,,4,BRONX,2013-07-15
5138,,8,BROOKLYN,2013-07-15
5139,,3,STATEN ISLAND,2013-07-16
5140,,17,BRONX,2013-07-16
5141,,6,MANHATTAN,2013-07-16
5142,,9,QUEENS,2013-07-16
5143,,3,BROOKLYN,2013-07-16
5144,,5,MANHATTAN,2013-07-17
5145,,6,BRONX,2013-07-17
5146,,12,QUEENS,2013-07-17
5147,,1,STATEN ISLAND,2013-07-17
5148,,27,BROOKLYN,2013-07-17
5149,,6,BRONX,2013-07-18
5150,,29,BROOKLYN,2013-07-18
5151,,6,QUEENS,2013-07-18
5152,,4,MANHATTAN,2013-07-18
5153,,1,STATEN ISLAND,2013-07-18
5154,,26,BROOKLYN,2013-07-19
5155,,7,QUEENS,2013-07-19
5156,,18,BRONX,2013-07-19
5157,,7,MANHATTAN,2013-07-19
5158,,4,MANHATTAN,2013-07-20
5159,,7,QUEENS,2013-07-20
5160,,7,BROOKLYN,2013-07-20
5161,,3,BROOKLYN,2013-07-21
5162,,3,QUEENS,2013-07-21
5163,,3,MANHATTAN,2013-07-21
5164,,2,STATEN ISLAND,2013-07-22
5165,,3,BROOKLYN,2013-07-22
5166,,2,MANHATTAN,2013-07-22
5167,,5,BRONX,2013-07-22
5168,,4,QUEENS,2013-07-22
5169,,17,BROOKLYN,2013-07-23
5170,,8,QUEENS,2013-07-23
5171,,1,MANHATTAN,2013-07-23
5172,,8,BRONX,2013-07-23
5173,,2,MANHATTAN,2013-07-24
5174,,14,BRONX,2013-07-24
5175,,23,QUEENS,2013-07-24
5176,,16,BROOKLYN,2013-07-24
5177,,5,QUEENS,2013-07-25
5178,,3,MANHATTAN,2013-07-25
5179,,5,BRONX,2013-07-25
5180,,26,BROOKLYN,2013-07-25
5181,,31,BROOKLYN,2013-07-26
5182,,2,BRONX,2013-07-26
5183,,10,QUEENS,2013-07-26
5184,,3,MANHATTAN,2013-07-26
5185,,4,QUEENS,2013-07-27
5186,,2,BRONX,2013-07-27
5187,,2,BROOKLYN,2013-07-27
5188,,1,BRONX,2013-07-28
5189,,5,QUEENS,2013-07-28
5190,,8,MANHATTAN,2013-07-28
5191,,1,BROOKLYN,2013-07-28
5192,,2,STATEN ISLAND,2013-07-28
5193,,7,BRONX,2013-07-29
5194,,2,STATEN ISLAND,2013-07-29
5195,,15,QUEENS,2013-07-29
5196,,2,MANHATTAN,2013-07-29
5197,,26,BROOKLYN,2013-07-29
5198,,15,BROOKLYN,2013-07-30
5199,,5,QUEENS,2013-07-30
5200,,13,BRONX,2013-07-30
5201,,2,MANHATTAN,2013-07-31
5202,,12,BRONX,2013-07-31
5203,,7,QUEENS,2013-07-31
5204,,27,BROOKLYN,2013-07-31
5205,,1,MANHATTAN,2013-08-01
5206,,14,BROOKLYN,2013-08-01
5207,,9,QUEENS,2013-08-01
5208,,36,BRONX,2013-08-01
5209,,5,QUEENS,2013-08-02
5210,,1,BRONX,2013-08-02
5211,,29,BROOKLYN,2013-08-02
5212,,2,MANHATTAN,2013-08-02
5213,,36,MANHATTAN,2013-08-03
5214,,2,BROOKLYN,2013-08-03
5215,,38,BRONX,2013-08-03
5216,,5,QUEENS,2013-08-03
5217,,1,BROOKLYN,2013-08-04
5218,,1,QUEENS,2013-08-04
5219,,3,MANHATTAN,2013-08-04
5220,,19,BRONX,2013-08-04
5221,,12,MANHATTAN,2013-08-05
5222,,5,QUEENS,2013-08-05
5223,,3,BRONX,2013-08-05
5224,,4,BROOKLYN,2013-08-05
5225,,8,QUEENS,2013-08-06
5226,,88,BRONX,2013-08-06
5227,,28,MANHATTAN,2013-08-06
5228,,9,BROOKLYN,2013-08-06
5229,,12,BRONX,2013-08-07
5230,,6,BROOKLYN,2013-08-07
5231,,10,QUEENS,2013-08-07
5232,,27,MANHATTAN,2013-08-08
5233,,5,QUEENS,2013-08-08
5234,,14,BRONX,2013-08-08
5235,,2,BROOKLYN,2013-08-08
5236,,1,STATEN ISLAND,2013-08-09
5237,,4,MANHATTAN,2013-08-09
5238,,4,BROOKLYN,2013-08-09
5239,,5,QUEENS,2013-08-09
5240,,4,BRONX,2013-08-09
5241,,1,BRONX,2013-08-10
5242,,2,MANHATTAN,2013-08-10
5243,,3,BROOKLYN,2013-08-10
5244,,2,QUEENS,2013-08-10
5245,,3,QUEENS,2013-08-11
5246,,16,MANHATTAN,2013-08-11
5247,,1,BRONX,2013-08-11
5248,,1,BROOKLYN,2013-08-11
5249,,2,MANHATTAN,2013-08-12
5250,,6,BROOKLYN,2013-08-12
5251,,13,QUEENS,2013-08-12
5252,,1,STATEN ISLAND,2013-08-12
5253,,8,BRONX,2013-08-12
5254,,7,BRONX,2013-08-13
5255,,5,BROOKLYN,2013-08-13
5256,,26,QUEENS,2013-08-13
5257,,9,QUEENS,2013-08-14
5258,,3,MANHATTAN,2013-08-14
5259,,12,BROOKLYN,2013-08-14
5260,,29,BRONX,2013-08-14
5261,,6,QUEENS,2013-08-15
5262,,6,BRONX,2013-08-15
5263,,7,BROOKLYN,2013-08-15
5264,,1,MANHATTAN,2013-08-16
5265,,66,BRONX,2013-08-16
5266,,10,QUEENS,2013-08-16
5267,,8,BROOKLYN,2013-08-16
5268,,1,STATEN ISLAND,2013-08-16
5269,,1,QUEENS,2013-08-17
5270,,2,MANHATTAN,2013-08-17
5271,,2,BRONX,2013-08-17
5272,,9,MANHATTAN,2013-08-18
5273,,2,BROOKLYN,2013-08-18
5274,,2,QUEENS,2013-08-18
5275,,14,BROOKLYN,2013-08-19
5276,,4,BRONX,2013-08-19
5277,,7,QUEENS,2013-08-19
5278,,12,MANHATTAN,2013-08-19
5279,,1,STATEN ISLAND,2013-08-19
5280,,8,MANHATTAN,2013-08-20
5281,,12,BROOKLYN,2013-08-20
5282,,2,BRONX,2013-08-20
5283,,21,QUEENS,2013-08-20
5284,,5,QUEENS,2013-08-21
5285,,3,MANHATTAN,2013-08-21
5286,,6,BROOKLYN,2013-08-21
5287,,9,BRONX,2013-08-21
5288,,7,QUEENS,2013-08-22
5289,,5,BROOKLYN,2013-08-22
5290,,1,STATEN ISLAND,2013-08-22
5291,,10,BRONX,2013-08-22
5292,,2,MANHATTAN,2013-08-22
5293,,5,QUEENS,2013-08-23
5294,,2,BROOKLYN,2013-08-23
5295,,13,BRONX,2013-08-23
5296,,2,MANHATTAN,2013-08-23
5297,,1,QUEENS,2013-08-24
5298,,1,MANHATTAN,2013-08-24
5299,,4,BROOKLYN,2013-08-24
5300,,2,STATEN ISLAND,2013-08-25
5301,,3,QUEENS,2013-08-25
5302,,3,BRONX,2013-08-25
5303,,3,MANHATTAN,2013-08-25
5304,,3,BROOKLYN,2013-08-25
5305,,20,QUEENS,2013-08-26
5306,,7,BRONX,2013-08-26
5307,,1,STATEN ISLAND,2013-08-26
5308,,5,BROOKLYN,2013-08-26
5309,,3,MANHATTAN,2013-08-26
5310,,1,MANHATTAN,2013-08-27
5311,,7,QUEENS,2013-08-27
5312,,5,BRONX,2013-08-27
5313,,9,BROOKLYN,2013-08-27
5314,,7,MANHATTAN,2013-08-28
5315,,12,QUEENS,2013-08-28
5316,,5,BROOKLYN,2013-08-28
5317,,2,BRONX,2013-08-28
5318,,9,QUEENS,2013-08-29
5319,,2,BRONX,2013-08-29
5320,,6,BROOKLYN,2013-08-29
5321,,6,MANHATTAN,2013-08-29
5322,,1,STATEN ISLAND,2013-08-30
5323,,4,BRONX,2013-08-30
5324,,4,QUEENS,2013-08-30
5325,,12,BROOKLYN,2013-08-30
5326,,1,MANHATTAN,2013-08-30
5327,,1,BRONX,2013-08-31
5328,,3,BROOKLYN,2013-08-31
5329,,7,QUEENS,2013-08-31
5330,,1,BROOKLYN,2013-09-01
5331,,3,MANHATTAN,2013-09-01
5332,,1,BRONX,2013-09-01
5333,,2,BRONX,2013-09-02
5334,,3,QUEENS,2013-09-02
5335,,6,MANHATTAN,2013-09-02
5336,,2,BROOKLYN,2013-09-02
5337,,5,MANHATTAN,2013-09-03
5338,,7,BROOKLYN,2013-09-03
5339,,8,QUEENS,2013-09-03
5340,,1,BRONX,2013-09-03
5341,,4,QUEENS,2013-09-04
5342,,7,BROOKLYN,2013-09-04
5343,,1,STATEN ISLAND,2013-09-04
5344,,5,BRONX,2013-09-04
5345,,9,MANHATTAN,2013-09-04
5346,,7,MANHATTAN,2013-09-05
5347,,3,QUEENS,2013-09-05
5348,,7,BROOKLYN,2013-09-05
5349,,2,STATEN ISLAND,2013-09-05
5350,,6,BRONX,2013-09-05
5351,,4,BROOKLYN,2013-09-06
5352,,5,QUEENS,2013-09-06
5353,,1,MANHATTAN,2013-09-06
5354,,1,STATEN ISLAND,2013-09-06
5355,,5,BRONX,2013-09-06
5356,,2,BROOKLYN,2013-09-07
5357,,1,STATEN ISLAND,2013-09-07
5358,,1,BRONX,2013-09-07
5359,,5,MANHATTAN,2013-09-07
5360,,3,QUEENS,2013-09-07
5361,,1,BRONX,2013-09-08
5362,,7,MANHATTAN,2013-09-08
5363,,3,QUEENS,2013-09-08
5364,,5,BROOKLYN,2013-09-08
5365,,1,STATEN ISLAND,2013-09-09
5366,,10,BRONX,2013-09-09
5367,,5,MANHATTAN,2013-09-09
5368,,11,BROOKLYN,2013-09-09
5369,,3,QUEENS,2013-09-09
5370,,3,MANHATTAN,2013-09-10
5371,,6,QUEENS,2013-09-10
5372,,10,BRONX,2013-09-10
5373,,7,BROOKLYN,2013-09-10
5374,,3,BRONX,2013-09-11
5375,,8,BROOKLYN,2013-09-11
5376,,6,QUEENS,2013-09-11
5377,,1,STATEN ISLAND,2013-09-12
5378,,4,BROOKLYN,2013-09-12
5379,,7,QUEENS,2013-09-12
5380,,2,MANHATTAN,2013-09-12
5381,,1,BRONX,2013-09-13
5382,,6,QUEENS,2013-09-13
5383,,1,MANHATTAN,2013-09-13
5384,,2,BROOKLYN,2013-09-13
5385,,1,MANHATTAN,2013-09-14
5386,,6,QUEENS,2013-09-14
5387,,1,BRONX,2013-09-14
5388,,1,MANHATTAN,2013-09-15
5389,,5,QUEENS,2013-09-15
5390,,2,QUEENS,2013-09-16
5391,,19,BROOKLYN,2013-09-16
5392,,1,BRONX,2013-09-16
5393,,12,MANHATTAN,2013-09-16
5394,,4,QUEENS,2013-09-17
5395,,2,BRONX,2013-09-17
5396,,5,BROOKLYN,2013-09-17
5397,,2,QUEENS,2013-09-18
5398,,1,BRONX,2013-09-18
5399,,11,BROOKLYN,2013-09-18
5400,,6,MANHATTAN,2013-09-18
5401,,3,STATEN ISLAND,2013-09-18
5402,,6,QUEENS,2013-09-19
5403,,4,BRONX,2013-09-19
5404,,4,MANHATTAN,2013-09-19
5405,,13,BROOKLYN,2013-09-19
5406,,2,STATEN ISLAND,2013-09-20
5407,,3,BRONX,2013-09-20
5408,,5,BROOKLYN,2013-09-20
5409,,1,MANHATTAN,2013-09-21
5410,,4,BROOKLYN,2013-09-21
5411,,18,QUEENS,2013-09-22
5412,,1,BRONX,2013-09-22
5413,,10,MANHATTAN,2013-09-22
5414,,3,BROOKLYN,2013-09-22
5415,,9,MANHATTAN,2013-09-23
5416,,8,BROOKLYN,2013-09-23
5417,,6,QUEENS,2013-09-23
5418,,3,BRONX,2013-09-23
5419,,7,MANHATTAN,2013-09-24
5420,,8,BRONX,2013-09-24
5421,,9,BROOKLYN,2013-09-24
5422,,12,QUEENS,2013-09-24
5423,,34,BROOKLYN,2013-09-25
5424,,4,QUEENS,2013-09-25
5425,,1,STATEN ISLAND,2013-09-25
5426,,3,BRONX,2013-09-25
5427,,7,QUEENS,2013-09-26
5428,,5,BRONX,2013-09-26
5429,,3,MANHATTAN,2013-09-26
5430,,27,BROOKLYN,2013-09-26
5431,,1,STATEN ISLAND,2013-09-26
5432,,1,BRONX,2013-09-27
5433,,3,MANHATTAN,2013-09-27
5434,,13,QUEENS,2013-09-27
5435,,18,BROOKLYN,2013-09-27
5436,,6,BROOKLYN,2013-09-28
5437,,1,QUEENS,2013-09-28
5438,,6,MANHATTAN,2013-09-28
5439,,4,BRONX,2013-09-28
5440,,2,BROOKLYN,2013-09-29
5441,,8,MANHATTAN,2013-09-29
5442,,26,QUEENS,2013-09-29
5443,,1,BRONX,2013-09-30
5444,,1,STATEN ISLAND,2013-09-30
5445,,3,MANHATTAN,2013-09-30
5446,,11,QUEENS,2013-09-30
5447,,13,BROOKLYN,2013-09-30
5448,,1,STATEN ISLAND,2013-10-01
5449,,18,QUEENS,2013-10-01
5450,,14,BRONX,2013-10-01
5451,,8,MANHATTAN,2013-10-01
5452,,25,BROOKLYN,2013-10-01
5453,,18,BRONX,2013-10-02
5454,,4,MANHATTAN,2013-10-02
5455,,44,BROOKLYN,2013-10-02
5456,,1,STATEN ISLAND,2013-10-02
5457,,14,QUEENS,2013-10-02
5458,,9,QUEENS,2013-10-03
5459,,3,STATEN ISLAND,2013-10-03
5460,,19,MANHATTAN,2013-10-03
5461,,38,BROOKLYN,2013-10-03
5462,,14,BRONX,2013-10-03
5463,,1,STATEN ISLAND,2013-10-04
5464,,13,QUEENS,2013-10-04
5465,,1,BRONX,2013-10-04
5466,,19,MANHATTAN,2013-10-04
5467,,29,BROOKLYN,2013-10-04
5468,,3,BROOKLYN,2013-10-05
